date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:48	308/308	---M--	200	added ('OK')	image/png	etag:W/%22134-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/checkmark2.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/checkmark2.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:48	2482/2482	---M--	200	added ('OK')	image/png	etag:W/%229b2-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/support1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/support1.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:48	4130/4130	---M--	200	added ('OK')	image/png	etag:W/%221022-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/support2.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/support2.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:49	2692/2692	---M--	200	added ('OK')	image/png	etag:W/%22a84-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/support3.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/support3.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:49	6397/6397	---M--	200	added ('OK')	image/png	etag:W/%2218fd-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/provider1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/provider1.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:49	4999/4999	---M--	200	added ('OK')	image/png	etag:W/%221387-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/provider2.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/provider2.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:50	5232/5232	---M--	200	added ('OK')	image/png	etag:W/%221470-17be1b8d158%22	https://www.icmarkets.com/assets/img/teamviewer/provider3.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/teamviewer/provider3.png	(from https://www.icmarkets.com/global/en/help-resources/teamviewer)
22:55:51	48222/48222	---M--	200	added ('OK')	image/jpeg	etag:W/%22bc5e-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/overview_header_bg.jpg	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/overview_header_bg.jpg	(from https://www.icmarkets.com/global/en/)
22:55:51	6308/6308	---MCZ	200	added ('OK')	text/css	etag:W/%2218a4-17be1c0c214%22	https://www.icmarkets.com/css/components/contact-us-form.css?2257d1327830a03a596e3db20a6f46a8	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/contact-us-form607f.css	(from https://www.icmarkets.com/global/en/help-resources/help-centre?search=Account)
22:55:56	11135/11135	---MCZ	200	added ('OK')	text/css	etag:W/%222b7f-17be1c6226c%22	https://www.icmarkets.com/css/pages/help-centre.css?10e3d4be97b929b67336acfdc471247d	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/help-centreb964.css	(from https://www.icmarkets.com/global/en/help-resources/help-centre?search=Deposit)
22:56:06	501336/501336	---MCZ	200	added ('OK')	text/html	etag:W/%227a658-GwxzmMswoYsVkqVRYCjh2+qGkfI%22	https://www.icmarkets.com/global/en/help-resources/help-centre?search=Can%20I%20set%20pending%20orders%20in%20the%20MetaTrader%204%3F	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/help-resources/help-centre253d	(from https://www.icmarkets.com/global/en/)
22:56:07	125305/125305	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221e979-5dAnzO5nyudENnJTPrthy5mh3nI%22	https://www.icmarkets.com/global/en/constants.js	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/constants.167.delayed	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
22:56:20	501341/501341	---MCZ	200	added ('OK')	text/html	etag:W/%227a65d-0/CnlI7QqYsSyxMpunl9u3WnmJk%22	https://www.icmarkets.com/global/en/help-resources/help-centre?search=Where%20can%20I%20find%20information%20about%20the%20swap%20rates%3F	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/help-resources/help-centredf62	(from https://www.icmarkets.com/global/en/)
22:56:38	124999/124999	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221e847-ZZ7dqrdXrmaZ4T58BQMU8pNsIoQ%22	https://www.icmarkets.com/global/en/GET	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/GET.169.delayed	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
22:56:39	125713/125713	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221eb11-VgudK9GomWgYuv3pUtvAXt+iZHI%22	https://www.icmarkets.com/global/en/lib/widget-management.js	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/lib/widget-management.js	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
22:56:41	125067/125067	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221e88b-vKJfRR8Ctv3USqkQiXYC16F1bRE%22	https://www.icmarkets.com/global/en/path=/	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/path=/index.html	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
22:56:42	153591/153591	---M--	200	added ('OK')	image/png	etag:W/%22257f7-17be1b8d158%22	https://www.icmarkets.com/home/img/btmCtaBg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/btmCtaBg.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:56:42	1689/1689	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec5-699%22	https://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.2.0/js.cookie.min.js	C:/My%20Web%20Sites/cisco/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.2.0/js.cookie.min.js	(from https://www.icmarkets.com/global/en/)
22:56:42	1619/1619	---M--	200	added ('OK')	image/png	etag:W/%22653-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/1.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:56:42	1476/1476	---M--	200	added ('OK')	image/png	etag:W/%225c4-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/2.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/2.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:56:43	43972/43972	---M--	200	added ('OK')	image/png	etag:W/%22abc4-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/icons/flag_sprite.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/icons/flag_sprite.png	(from https://www.icmarkets.com/icm-open-account/css/icm-open-account-bundle.css?5f347893000f2208e7474700ce43751c)
22:56:44	4902/4902	---M--	200	added ('OK')	image/jpeg	etag:W/%221326-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/icons/reg_modal_icon.jpg	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/icons/reg_modal_icon.jpg	(from https://www.icmarkets.com/icm-open-account/css/icm-open-account-bundle.css?5f347893000f2208e7474700ce43751c)
22:56:44	95/95	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:44%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/icm-open-account/images/oval.svg	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/icm-open-account/images/oval.svg	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:44	127005/127005	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f01d-EFBHL7TdgtznC3HxDrU28I3uOKU%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/icm-open-account/images/oval.svg	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/icm-open-account/images/oval.svg	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:45	96/96	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:45%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/icm-open-account/images/icon1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/icm-open-account/images/icon1.png	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:45	127039/127039	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f03f-YTe+O9oIYCEl42DMP/w9NbdBdcw%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/icm-open-account/images/icon1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/icm-open-account/images/icon1.png	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:46	105/105	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:45%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/icm-open-account/images/transparent-bg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/icm-open-account/images/transparent-bg.png	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:46	127345/127345	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f171-0AsDNpm+oUiIiYQyNk5j4YutHhM%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/icm-open-account/images/transparent-bg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/icm-open-account/images/transparent-bg.png	(from https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3)
22:56:46	11829/11829	---M--	200	added ('OK')	image/png	etag:W/%222e35-17be1b8d540%22	https://www.icmarkets.com/img/single_market_page/dot-bg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/img/single_market_page/dot-bg.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:47	101/101	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:47%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/icon-market.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/icon-market.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:47	127209/127209	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f0e9-7nM2J9CewvV0rGknuYbCODKL+4k%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/icon-market.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/icon-market.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:47	101/101	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:47%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/forex-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/forex-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:48	127209/127209	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f0e9-NES5uNwHyDMU3MUXiFcrJZs2xN4%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/forex-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/forex-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:48	104/104	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:48%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/comodity-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/comodity-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:49	127311/127311	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f14f-LLUncZNdowG3I41H7S0wd7+IpG4%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/comodity-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/comodity-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:49	102/102	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:49%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/indice-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/indice-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:49	127243/127243	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f10b-TfddmBHbmMGsojHSjwEbILewCqM%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/indice-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/indice-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:50	100/100	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:50%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/bond-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/bond-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:50	127175/127175	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f0c7-/9Pdcm36xxL1DD9bWTIFTp5Ddys%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/bond-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/bond-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:51	99/99	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:51%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/btc-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/btc-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:51	127141/127141	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f0a5-S7QH4e8g1hBmzfZFANDt6LCqC5o%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/btc-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/btc-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:51	101/101	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:51%20GMT	https://www.icmarkets.com/icm-open-account/css/~/assets/img/single_market_page/stock-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/assets/img/single_market_page/stock-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:52	127209/127209	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221f0e9-b4w2Np2yY59Vh7v3KV4Rc29J4o4%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/assets/img/single_market_page/stock-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/assets/img/single_market_page/stock-small.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:52	91/91	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:56:52%20GMT	https://www.icmarkets.com/icm-open-account/css/~/img/single_market_page/footBanr.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/_/img/single_market_page/footBanr.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:52	126869/126869	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ef95-p1FMyY+mi/8G6aMb+eDZG+EnDFI%22	https://www.icmarkets.com/global/en/icm-open-account/css/~/img/single_market_page/footBanr.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/icm-open-account/css/_/img/single_market_page/footBanr.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:53	112685/112685	---M--	200	added ('OK')	image/png	etag:W/%221b82d-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/img/live-banner.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/img/live-banner.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:53	153591/153591	---M--	200	added ('OK')	image/png	etag:W/%22257f7-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/img/live-btm-bg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/img/live-btm-bg.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:53	1971/1971	---M--	200	added ('OK')	image/png	etag:W/%227b3-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/img/platform-mt4.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/img/platform-mt4.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:54	1952/1952	---M--	200	added ('OK')	image/png	etag:W/%227a0-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/img/platform-mt5.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/img/platform-mt5.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:54	1110/1110	---M--	200	added ('OK')	image/png	etag:W/%22456-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/img/platform-ctrader.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/img/platform-ctrader.png	(from https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f)
22:56:56	8336/8336	---MCZ	200	added ('OK')	application/javascript	etag:W/%222090-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/static-live.js?a57d9da74f4ec2b1c28cde2a5b3dff64	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/static-live3adf.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:56:56	52212/52212	---MCZ	200	added ('OK')	text/css	etag:W/%22cbf4-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/static-demo.css?2ae326b50d58e5f58671daa99cf01070	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/static-demo302b.css	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
22:56:56	7131/7131	---MCZ	200	added ('OK')	text/css	etag:W/%221bdb-17be1bdd879%22	https://www.icmarkets.com/css/components/popup-modal.css?ad857fb29bb75ab88ea836568ffc9be9	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/popup-modal8bca.css	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
22:56:56	43031/43031	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a817-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/parsley.min.js?75984f7b77e165caf4894d8306fdbc41	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/parsley.min1ef2.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:56:57	976/976	---M--	200	added ('OK')	image/png	etag:W/%223d0-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-building-1.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-building-1.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:57	1085/1085	---M--	200	added ('OK')	image/png	etag:W/%2243d-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-building-2.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-building-2.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:57	817/817	---M--	200	added ('OK')	image/png	etag:W/%22331-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-building-3.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-building-3.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:58	611/611	---M--	200	added ('OK')	image/png	etag:W/%22263-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-building.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-building.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:58	529/529	---M--	200	added ('OK')	image/png	etag:W/%22211-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-mailbox.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-mailbox.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:58	2287/2287	---M--	200	added ('OK')	image/png	etag:W/%228ef-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-call.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-call.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:59	731/731	---M--	200	added ('OK')	image/png	etag:W/%222db-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-mail.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-mail.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:59	619/619	---M--	200	added ('OK')	image/png	etag:W/%2226b-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-clock.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-clock.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:56:59	415/415	---M--	200	added ('OK')	image/png	etag:W/%2219f-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-docs.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-docs.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:00	737/737	---M--	200	added ('OK')	image/png	etag:W/%222e1-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-email.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-email.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:00	673/673	---M--	200	added ('OK')	image/png	etag:W/%222a1-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-callback.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-callback.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:01	2633/2633	---M--	200	added ('OK')	image/png	etag:W/%22a49-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-global.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-global.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:01	30838/30838	---M--	200	added ('OK')	image/jpeg	etag:W/%227876-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-banner.jpg	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-banner.jpg	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:02	153591/153591	---M--	200	added ('OK')	image/png	etag:W/%22257f7-17be1b8d158%22	https://www.icmarkets.com/assets/img/single_market_page/contact-us-btm-bg.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/assets/img/single_market_page/contact-us-btm-bg.png	(from https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15)
22:57:02	90/90	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:57:02%20GMT	https://www.icmarkets.com/css/pages/~/assets/img/single_market_page/icon-market.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/_/assets/img/single_market_page/icon-market.png	(from https://www.icmarkets.com/css/pages/why-icmarkets.css?03f979f34caf48bb3ff8859f4d1c8f6a)
22:57:02	126835/126835	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ef73-yaF1IuXnAK19OXC0h4tFMr/Etq8%22	https://www.icmarkets.com/global/en/css/pages/~/assets/img/single_market_page/icon-market.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/css/pages/_/assets/img/single_market_page/icon-market.png	(from https://www.icmarkets.com/css/pages/why-icmarkets.css?03f979f34caf48bb3ff8859f4d1c8f6a)
22:57:03	90/90	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Thu,%2016%20Sep%202021%2021:57:03%20GMT	https://www.icmarkets.com/css/pages/~/assets/img/single_market_page/forex-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/_/assets/img/single_market_page/forex-small.png	(from https://www.icmarkets.com/css/pages/why-icmarkets.css?03f979f34caf48bb3ff8859f4d1c8f6a)
22:57:03	126835/126835	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ef73-HhBtaX+Sc+9ngoyS51afyIDkzQk%22	https://www.icmarkets.com/global/en/css/pages/~/assets/img/single_market_page/forex-small.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/css/pages/_/assets/img/single_market_page/forex-small.png	(from https://www.icmarkets.com/css/pages/why-icmarkets.css?03f979f34caf48bb3ff8859f4d1c8f6a)
